Ticker,CompanyName,CompanyCategory,Date,TtmNetIncome,ShareholdersEquity,PreviousRoe,PercentChangeInRoe,PercentOfPositiveWords,PercentOfNegativeWords,PercentOfLitiguousWords,PercentOfConstrainingWords,PercentOfStrongModalWords,PercentOfWeakModalWords,PercentOfUncertaintyWords
UPWK,upwork,Internet Services,2018-12-31,$-0.01B,$0.24B,169.7,-115.63936358279315,6.9317929349033545,25.594312375027773,12.752721617418352,15.129971117529438,2.710508775827594,15.129971117529438,21.75072206176405
UPWK,upwork,Internet Services,2018-09-30,$-0.01B,$-0.03B,93.33,81.8279224258009,6.9317929349033545,25.594312375027773,12.752721617418352,15.129971117529438,2.710508775827594,15.129971117529438,21.75072206176405
EB,eventbrite,Internet Services,2018-12-31,$-0.04B,$0.42B,-45.71,-62.26208707066287,8.699831771208844,27.30112953616919,12.064407594328287,13.770728190338861,3.3405431386685893,13.770728190338861,21.05263157894737
EB,eventbrite,Internet Services,2018-09-30,$-0.05B,$0.42B,32.21,-241.91244954982923,8.699831771208844,27.30112953616919,12.064407594328287,13.770728190338861,3.3405431386685893,13.770728190338861,21.05263157894737
LTRPB,liberty-tripadvisor-holdings,Internet Services,2018-12-31,$-0.06B,$3.74B,-11.43,-84.95188101487314,13.606911447084233,22.4622030237581,19.22246220302376,5.615550755939525,6.263498920086393,5.615550755939525,27.213822894168466
LTRPB,liberty-tripadvisor-holdings,Internet Services,2018-09-30,$-0.43B,$3.73B,-11.01,3.814713896457765,13.606911447084233,22.4622030237581,19.22246220302376,5.615550755939525,6.263498920086393,5.615550755939525,27.213822894168466
LTRPB,liberty-tripadvisor-holdings,Internet Services,2018-06-30,$-0.45B,$3.65B,-9.44,16.631355932203395,13.606911447084233,22.4622030237581,19.22246220302376,5.615550755939525,6.263498920086393,5.615550755939525,27.213822894168466
LTRPB,liberty-tripadvisor-holdings,Internet Services,2018-03-31,$-0.43B,$3.75B,-8.12,16.256157635467986,13.606911447084233,22.4622030237581,19.22246220302376,5.615550755939525,6.263498920086393,5.615550755939525,27.213822894168466
LTRPB,liberty-tripadvisor-holdings,Internet Services,2017-12-31,$-0.40B,$3.75B,0.15,-5513.333333333334,13.197969543147208,24.619289340101524,13.197969543147208,5.83756345177665,8.375634517766498,5.83756345177665,28.934010152284262
LTRPB,liberty-tripadvisor-holdings,Internet Services,2017-09-30,$0.01B,$5.28B,0.37,-59.45945945945946,13.197969543147208,24.619289340101524,13.197969543147208,5.83756345177665,8.375634517766498,5.83756345177665,28.934010152284262
