Ticker,CompanyName,CompanyCategory,Date,TtmNetIncome,ShareholdersEquity,PreviousRoe,PercentChangeInRoe,PercentOfPositiveWords,PercentOfNegativeWords,PercentOfLitiguousWords,PercentOfConstrainingWords,PercentOfStrongModalWords,PercentOfWeakModalWords,PercentOfUncertaintyWords
RELL,richardson-electronics,Electronics Parts Distribution,2018-11-30,$0.00B,$0.13B,3.7,-39.72972972972973,12.987012987012987,24.89177489177489,15.367965367965368,8.008658008658008,3.896103896103896,8.008658008658008,26.83982683982684
RELL,richardson-electronics,Electronics Parts Distribution,2018-08-31,$0.01B,$0.13B,3.7,0.0,12.987012987012987,24.89177489177489,15.367965367965368,8.008658008658008,3.896103896103896,8.008658008658008,26.83982683982684
RELL,richardson-electronics,Electronics Parts Distribution,2018-05-31,$0.01B,$0.14B,2.23,65.91928251121078,12.987012987012987,24.89177489177489,15.367965367965368,8.008658008658008,3.896103896103896,8.008658008658008,26.83982683982684
RELL,richardson-electronics,Electronics Parts Distribution,2018-02-28,$0.00B,$0.14B,0.75,197.33333333333334,12.987012987012987,24.89177489177489,15.367965367965368,8.008658008658008,3.896103896103896,8.008658008658008,26.83982683982684
RELL,richardson-electronics,Electronics Parts Distribution,2017-11-30,$0.00B,$0.14B,-3.02,-124.83443708609272,11.75,23.25,9.5,11.5,3.0,11.5,29.5
RELL,richardson-electronics,Electronics Parts Distribution,2017-08-31,$-0.00B,$0.13B,-5.23,-42.25621414913958,11.75,23.25,9.5,11.5,3.0,11.5,29.5
RELL,richardson-electronics,Electronics Parts Distribution,2017-05-31,$-0.01B,$0.13B,-5.14,1.750972762645929,11.75,23.25,9.5,11.5,3.0,11.5,29.5
RELL,richardson-electronics,Electronics Parts Distribution,2017-02-28,$-0.01B,$0.13B,-6.49,-20.801232665639454,11.75,23.25,9.5,11.5,3.0,11.5,29.5
RELL,richardson-electronics,Electronics Parts Distribution,2016-11-30,$-0.01B,$0.13B,-5.64,15.070921985815614,8.951406649616368,23.017902813299234,9.207161125319693,12.27621483375959,3.580562659846547,12.27621483375959,30.690537084398976
RELL,richardson-electronics,Electronics Parts Distribution,2016-08-31,$-0.01B,$0.14B,-4.15,35.90361445783131,8.951406649616368,23.017902813299234,9.207161125319693,12.27621483375959,3.580562659846547,12.27621483375959,30.690537084398976
RELL,richardson-electronics,Electronics Parts Distribution,2016-05-31,$-0.01B,$0.14B,-5.39,-23.005565862708707,8.951406649616368,23.017902813299234,9.207161125319693,12.27621483375959,3.580562659846547,12.27621483375959,30.690537084398976
RELL,richardson-electronics,Electronics Parts Distribution,2016-02-29,$-0.01B,$0.14B,-4.57,17.94310722100655,8.951406649616368,23.017902813299234,9.207161125319693,12.27621483375959,3.580562659846547,12.27621483375959,30.690537084398976
RELL,richardson-electronics,Electronics Parts Distribution,2015-11-30,$-0.01B,$0.15B,-3.79,20.580474934036946,9.523809523809524,23.015873015873016,8.994708994708995,11.11111111111111,4.497354497354498,11.11111111111111,31.746031746031747
RELL,richardson-electronics,Electronics Parts Distribution,2015-08-31,$-0.01B,$0.15B,-3.05,24.262295081967224,9.523809523809524,23.015873015873016,8.994708994708995,11.11111111111111,4.497354497354498,11.11111111111111,31.746031746031747
RELL,richardson-electronics,Electronics Parts Distribution,2015-05-31,$-0.01B,$0.16B,-2.97,2.693602693602681,9.523809523809524,23.015873015873016,8.994708994708995,11.11111111111111,4.497354497354498,11.11111111111111,31.746031746031747
RELL,richardson-electronics,Electronics Parts Distribution,2015-02-28,$-0.01B,$0.16B,-2.31,28.571428571428577,9.523809523809524,23.015873015873016,8.994708994708995,11.11111111111111,4.497354497354498,11.11111111111111,31.746031746031747
RELL,richardson-electronics,Electronics Parts Distribution,2014-11-30,$-0.00B,$0.17B,-1.13,104.42477876106197,7.61386811692726,26.784500339904827,7.273963290278722,13.460231135282122,3.6709721278042147,13.460231135282122,27.736233854520734
RELL,richardson-electronics,Electronics Parts Distribution,2014-08-31,$-0.00B,$0.17B,0.0,-Infinity,7.61386811692726,26.784500339904827,7.273963290278722,13.460231135282122,3.6709721278042147,13.460231135282122,27.736233854520734
RELL,richardson-electronics,Electronics Parts Distribution,2014-05-31,$0.00B,$0.18B,1.1,-100.0,7.61386811692726,26.784500339904827,7.273963290278722,13.460231135282122,3.6709721278042147,13.460231135282122,27.736233854520734
RELL,richardson-electronics,Electronics Parts Distribution,2014-02-28,$0.00B,$0.18B,1.63,-32.51533742331287,7.61386811692726,26.784500339904827,7.273963290278722,13.460231135282122,3.6709721278042147,13.460231135282122,27.736233854520734
RELL,richardson-electronics,Electronics Parts Distribution,2013-11-30,$0.00B,$0.18B,1.07,52.33644859813082,8.496240601503759,30.75187969924812,8.345864661654135,10.451127819548873,4.135338345864661,10.451127819548873,27.36842105263158
RELL,richardson-electronics,Electronics Parts Distribution,2013-08-31,$0.00B,$0.18B,0.53,101.88679245283018,8.496240601503759,30.75187969924812,8.345864661654135,10.451127819548873,4.135338345864661,10.451127819548873,27.36842105263158
RELL,richardson-electronics,Electronics Parts Distribution,2013-05-31,$0.00B,$0.19B,2.06,-74.27184466019418,8.496240601503759,30.75187969924812,8.345864661654135,10.451127819548873,4.135338345864661,10.451127819548873,27.36842105263158
RELL,richardson-electronics,Electronics Parts Distribution,2013-02-28,$0.00B,$0.19B,2.51,-17.928286852589633,8.496240601503759,30.75187969924812,8.345864661654135,10.451127819548873,4.135338345864661,10.451127819548873,27.36842105263158
RELL,richardson-electronics,Electronics Parts Distribution,2012-11-30,$0.01B,$0.19B,2.93,-14.334470989761103,7.77027027027027,30.135135135135137,8.445945945945946,11.486486486486486,3.445945945945946,11.486486486486486,27.22972972972973
RELL,richardson-electronics,Electronics Parts Distribution,2012-08-31,$0.01B,$0.20B,4.26,-31.2206572769953,7.77027027027027,30.135135135135137,8.445945945945946,11.486486486486486,3.445945945945946,11.486486486486486,27.22972972972973
RELL,richardson-electronics,Electronics Parts Distribution,2012-05-31,$0.01B,$0.20B,32.3,-86.81114551083593,7.77027027027027,30.135135135135137,8.445945945945946,11.486486486486486,3.445945945945946,11.486486486486486,27.22972972972973
RELL,richardson-electronics,Electronics Parts Distribution,2012-02-29,$0.07B,$0.21B,37.65,-14.20982735723772,7.77027027027027,30.135135135135137,8.445945945945946,11.486486486486486,3.445945945945946,11.486486486486486,27.22972972972973
RELL,richardson-electronics,Electronics Parts Distribution,2011-11-30,$0.08B,$0.21B,43.86,-14.158686730506158,7.284345047923322,27.859424920127797,10.287539936102236,13.035143769968052,3.130990415335463,13.035143769968052,25.36741214057508
RELL,richardson-electronics,Electronics Parts Distribution,2011-08-31,$0.08B,$0.22B,51.48,-14.801864801864799,7.284345047923322,27.859424920127797,10.287539936102236,13.035143769968052,3.130990415335463,13.035143769968052,25.36741214057508
RELL,richardson-electronics,Electronics Parts Distribution,2011-05-31,$0.09B,$0.22B,20.55,150.51094890510947,7.284345047923322,27.859424920127797,10.287539936102236,13.035143769968052,3.130990415335463,13.035143769968052,25.36741214057508
RELL,richardson-electronics,Electronics Parts Distribution,2011-02-28,$0.03B,$0.16B,18.98,8.271865121180191,7.284345047923322,27.859424920127797,10.287539936102236,13.035143769968052,3.130990415335463,13.035143769968052,25.36741214057508
RELL,richardson-electronics,Electronics Parts Distribution,2010-11-30,$0.03B,$0.15B,16.7,13.65269461077845,8.294314381270903,29.163879598662206,8.561872909698996,13.177257525083611,3.1438127090301005,13.177257525083611,24.48160535117057
RELL,richardson-electronics,Electronics Parts Distribution,2010-08-31,$0.02B,$0.14B,12.55,33.06772908366533,8.294314381270903,29.163879598662206,8.561872909698996,13.177257525083611,3.1438127090301005,13.177257525083611,24.48160535117057
RELL,richardson-electronics,Electronics Parts Distribution,2010-05-31,$0.02B,$0.13B,-0.8,-1668.7500000000002,8.294314381270903,29.163879598662206,8.561872909698996,13.177257525083611,3.1438127090301005,13.177257525083611,24.48160535117057
RELL,richardson-electronics,Electronics Parts Distribution,2010-02-28,$-0.00B,$0.13B,-12.96,-93.82716049382715,8.294314381270903,29.163879598662206,8.561872909698996,13.177257525083611,3.1438127090301005,13.177257525083611,24.48160535117057
RELL,richardson-electronics,Electronics Parts Distribution,2009-11-30,$-0.02B,$0.13B,-10.4,24.61538461538462,8.895705521472392,30.429447852760735,6.07361963190184,12.883435582822086,3.9877300613496933,12.883435582822086,24.846625766871167
RELL,richardson-electronics,Electronics Parts Distribution,2009-08-31,$-0.01B,$0.12B,-8.51,22.209165687426566,8.895705521472392,30.429447852760735,6.07361963190184,12.883435582822086,3.9877300613496933,12.883435582822086,24.846625766871167
RELL,richardson-electronics,Electronics Parts Distribution,2009-05-31,$-0.01B,$0.12B,-4.45,91.23595505617976,8.895705521472392,30.429447852760735,6.07361963190184,12.883435582822086,3.9877300613496933,12.883435582822086,24.846625766871167
RELL,richardson-electronics,Electronics Parts Distribution,2009-02-28,$-0.01B,$0.12B,2.14,-307.94392523364485,8.895705521472392,30.429447852760735,6.07361963190184,12.883435582822086,3.9877300613496933,12.883435582822086,24.846625766871167
LLL,l3-technologies,Electronics - Military Systems,2018-12-31,$1.01B,$5.91B,19.71,-9.132420091324203,12.826603325415677,20.42755344418052,29.77038796516231,4.908946951702296,4.275534441805226,4.908946951702296,22.88202692003167
LLL,l3-technologies,Electronics - Military Systems,2018-09-30,$1.07B,$5.71B,16.89,16.69626998223801,12.826603325415677,20.42755344418052,29.77038796516231,4.908946951702296,4.275534441805226,4.908946951702296,22.88202692003167
LLL,l3-technologies,Electronics - Military Systems,2018-06-30,$0.89B,$5.51B,13.91,21.423436376707407,12.826603325415677,20.42755344418052,29.77038796516231,4.908946951702296,4.275534441805226,4.908946951702296,22.88202692003167
LLL,l3-technologies,Electronics - Military Systems,2018-03-31,$0.72B,$5.32B,13.49,3.1134173461823567,12.826603325415677,20.42755344418052,29.77038796516231,4.908946951702296,4.275534441805226,4.908946951702296,22.88202692003167
LLL,l3-technologies,Electronics - Military Systems,2017-12-31,$0.68B,$5.15B,11.79,14.41899915182359,12.275985663082437,26.0752688172043,27.240143369175627,5.017921146953405,4.39068100358423,5.017921146953405,19.982078853046595
LLL,l3-technologies,Electronics - Military Systems,2017-09-30,$0.58B,$5.07B,14.69,-19.741320626276384,12.275985663082437,26.0752688172043,27.240143369175627,5.017921146953405,4.39068100358423,5.017921146953405,19.982078853046595
LLL,l3-technologies,Electronics - Military Systems,2017-06-30,$0.70B,$5.05B,13.9,5.683453237410066,12.275985663082437,26.0752688172043,27.240143369175627,5.017921146953405,4.39068100358423,5.017921146953405,19.982078853046595
LLL,l3-technologies,Electronics - Military Systems,2017-03-31,$0.65B,$4.80B,15.54,-10.553410553410547,12.275985663082437,26.0752688172043,27.240143369175627,5.017921146953405,4.39068100358423,5.017921146953405,19.982078853046595
LLL,l3-technologies,Electronics - Military Systems,2016-12-31,$0.71B,$4.62B,7.88,97.20812182741115,8.493150684931507,28.401826484018265,27.945205479452056,6.027397260273973,2.73972602739726,6.027397260273973,20.365296803652967
LLL,l3-technologies,Electronics - Military Systems,2016-09-30,$0.36B,$4.64B,-2.01,-492.0398009950249,8.493150684931507,28.401826484018265,27.945205479452056,6.027397260273973,2.73972602739726,6.027397260273973,20.365296803652967
LLL,l3-technologies,Electronics - Military Systems,2016-06-30,$-0.09B,$4.56B,-2.51,-19.9203187250996,8.493150684931507,28.401826484018265,27.945205479452056,6.027397260273973,2.73972602739726,6.027397260273973,20.365296803652967
LLL,l3-technologies,Electronics - Military Systems,2016-03-31,$-0.12B,$4.45B,-4.88,-48.5655737704918,8.493150684931507,28.401826484018265,27.945205479452056,6.027397260273973,2.73972602739726,6.027397260273973,20.365296803652967
LLL,l3-technologies,Electronics - Military Systems,2015-12-31,$-0.24B,$4.43B,2.51,-294.42231075697214,8.507347254447023,32.095901005413765,27.532869296210364,5.800464037122969,2.8615622583139984,5.800464037122969,17.40139211136891
LLL,l3-technologies,Electronics - Military Systems,2015-09-30,$0.13B,$4.66B,10.62,-76.36534839924671,8.507347254447023,32.095901005413765,27.532869296210364,5.800464037122969,2.8615622583139984,5.800464037122969,17.40139211136891
LLL,l3-technologies,Electronics - Military Systems,2015-06-30,$0.58B,$5.27B,10.59,0.2832861189801639,8.507347254447023,32.095901005413765,27.532869296210364,5.800464037122969,2.8615622583139984,5.800464037122969,17.40139211136891
LLL,l3-technologies,Electronics - Military Systems,2015-03-31,$0.60B,$5.30B,11.32,-6.448763250883395,8.507347254447023,32.095901005413765,27.532869296210364,5.800464037122969,2.8615622583139984,5.800464037122969,17.40139211136891
LLL,l3-technologies,Electronics - Military Systems,2014-12-31,$0.66B,$5.36B,10.7,5.794392523364496,9.880152002338498,26.717334112832503,26.395790704472375,6.723180356620871,2.6308097047646886,6.723180356620871,20.92955276235019
LLL,l3-technologies,Electronics - Military Systems,2014-09-30,$0.65B,$5.98B,11.53,-7.198612315698179,9.880152002338498,26.717334112832503,26.395790704472375,6.723180356620871,2.6308097047646886,6.723180356620871,20.92955276235019
LLL,l3-technologies,Electronics - Military Systems,2014-06-30,$0.69B,$5.98B,12.32,-6.412337662337669,9.880152002338498,26.717334112832503,26.395790704472375,6.723180356620871,2.6308097047646886,6.723180356620871,20.92955276235019
LLL,l3-technologies,Electronics - Military Systems,2014-03-31,$0.73B,$6.14B,12.98,-5.084745762711865,9.880152002338498,26.717334112832503,26.395790704472375,6.723180356620871,2.6308097047646886,6.723180356620871,20.92955276235019
LLL,l3-technologies,Electronics - Military Systems,2013-12-31,$0.75B,$6.06B,13.3,-2.406015037593987,9.58994708994709,24.404761904761905,26.785714285714285,7.407407407407407,2.876984126984127,7.407407407407407,21.52777777777778
LLL,l3-technologies,Electronics - Military Systems,2013-09-30,$0.75B,$5.83B,13.15,1.1406844106463905,9.58994708994709,24.404761904761905,26.785714285714285,7.407407407407407,2.876984126984127,7.407407407407407,21.52777777777778
LLL,l3-technologies,Electronics - Military Systems,2013-06-30,$0.74B,$5.67B,13.0,1.1538461538461566,9.58994708994709,24.404761904761905,26.785714285714285,7.407407407407407,2.876984126984127,7.407407407407407,21.52777777777778
LLL,l3-technologies,Electronics - Military Systems,2013-03-31,$0.77B,$5.59B,12.51,3.916866506794566,9.58994708994709,24.404761904761905,26.785714285714285,7.407407407407407,2.876984126984127,7.407407407407407,21.52777777777778
LLL,l3-technologies,Electronics - Military Systems,2012-12-31,$0.78B,$5.53B,13.31,-6.010518407212627,9.631080639895528,22.951354880835783,27.946457721188377,7.051909892262488,4.113614103819785,7.051909892262488,21.253672869735553
LLL,l3-technologies,Electronics - Military Systems,2012-09-30,$0.87B,$5.84B,13.48,-1.2611275964391686,9.631080639895528,22.951354880835783,27.946457721188377,7.051909892262488,4.113614103819785,7.051909892262488,21.253672869735553
LLL,l3-technologies,Electronics - Military Systems,2012-06-30,$0.92B,$6.86B,13.95,-3.369175627240135,9.631080639895528,22.951354880835783,27.946457721188377,7.051909892262488,4.113614103819785,7.051909892262488,21.253672869735553
LLL,l3-technologies,Electronics - Military Systems,2012-03-31,$0.95B,$6.84B,13.93,0.1435750179468742,9.631080639895528,22.951354880835783,27.946457721188377,7.051909892262488,4.113614103819785,7.051909892262488,21.253672869735553
LLL,l3-technologies,Electronics - Military Systems,2011-12-31,$0.96B,$6.72B,13.73,1.45666423889293,10.59190031152648,21.84146763586016,27.033575631706473,7.4766355140186915,3.011422637590862,7.4766355140186915,22.568362755278642
LLL,l3-technologies,Electronics - Military Systems,2011-09-30,$0.95B,$6.79B,13.66,0.5124450951683769,10.59190031152648,21.84146763586016,27.033575631706473,7.4766355140186915,3.011422637590862,7.4766355140186915,22.568362755278642
LLL,l3-technologies,Electronics - Military Systems,2011-06-30,$0.95B,$7.02B,13.48,1.3353115727002947,10.59190031152648,21.84146763586016,27.033575631706473,7.4766355140186915,3.011422637590862,7.4766355140186915,22.568362755278642
LLL,l3-technologies,Electronics - Military Systems,2011-03-31,$0.93B,$6.93B,13.78,-2.177068214804056,10.59190031152648,21.84146763586016,27.033575631706473,7.4766355140186915,3.011422637590862,7.4766355140186915,22.568362755278642
LLL,l3-technologies,Electronics - Military Systems,2010-12-31,$0.95B,$6.86B,13.26,3.921568627450977,12.104221635883905,21.339050131926122,26.91292875989446,6.8931398416886545,3.4630606860158313,6.8931398416886545,22.394459102902374
LLL,l3-technologies,Electronics - Military Systems,2010-09-30,$0.91B,$7.00B,13.7,-3.211678832116785,12.104221635883905,21.339050131926122,26.91292875989446,6.8931398416886545,3.4630606860158313,6.8931398416886545,22.394459102902374
LLL,l3-technologies,Electronics - Military Systems,2010-06-30,$0.92B,$6.93B,14.02,-2.282453637660487,12.104221635883905,21.339050131926122,26.91292875989446,6.8931398416886545,3.4630606860158313,6.8931398416886545,22.394459102902374
